Country;"Sub ID 2";"Sub ID 4";"Sub ID 5";OS;#;Clicks;"UC (campaign)";Conv.;"ROI (confirmed)"
India;;;;Android;0;3;3;0;0
India;120246208615180106;1641083631350576;"🇮🇳 IN_93 [FortuneGems]";Android;0;2;1;0;0
India;120246208615200106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";iOS;0;1;1;0;0
India;120246208615230106;1641083631350576;"🇮🇳 IN_93 [FortuneGems]";Android;0;3;3;0;0
India;120246208615240106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;6;6;0;0
India;120246208615380106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;3;3;0;0
India;120246208615390106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;21;20;0;0
India;120246208615390106;1641083631350576;"🇮🇳 IN_93 [FortuneGems]";iOS;0;1;1;0;0
India;120246208615410106;1641083631350576;"🇮🇳 IN_93 [FortuneGems]";Android;0;1;1;0;0
India;120246208615460106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;2;2;0;0
India;120246232798060106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;1;1;0;0
India;120246232813090106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;4;4;0;0
India;120246232813300106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;4;3;0;0
India;120246232813300106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";iOS;0;2;2;0;0
India;120246232813310106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;5;5;0;0
India;120246232813320106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;15;6;0;0
India;120246232813330106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;1;1;0;0
India;120246232813340106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;5;5;0;0
India;120246232813340106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";iOS;0;2;2;0;0
India;120246232813350106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;6;5;0;0
India;120246232813360106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;7;7;0;0
India;120246232813360106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";iOS;0;1;1;0;0
India;120246232813370106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;7;7;0;0
India;120246232813400106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;38;35;0;0
India;120246232813400106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";iOS;0;2;2;0;0
India;120246232813420106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;6;6;0;0
India;120246232813420106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";iOS;0;1;1;0;0
India;120246240499830106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;2;2;0;0
India;120246244261040106;1641083631350576;"🇮🇳 IN_93 [FortuneGems]";iOS;0;1;1;0;0
India;120246244620160106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;7;6;0;0
India;120246244620410106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;5;5;0;0
India;120246244620670106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;3;3;0;0
India;120246244620680106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;7;7;0;0
India;120246244620690106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;2;2;0;0
India;120246244620700106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;1;1;0;0
India;120246244620710106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;2;2;0;0
India;120246244620710106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";iOS;0;1;1;0;0
India;120246244620720106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;2;1;0;0
India;120246244620730106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;2;1;0;0
India;120246244620740106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;4;4;0;0
India;120246244620750106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;1;1;0;0
India;120246244620760106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;1;1;0;0
India;120246244620770106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;2;2;0;0
India;120246244620780106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;4;4;0;0
India;120246244620780106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";iOS;0;1;1;0;0
India;120246244620790106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;3;3;0;0
India;120246244620800106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;2;2;0;0
India;120246244620810106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;5;5;0;0
India;120246244620820106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;8;7;0;0
India;120246244620830106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;2;2;0;0
India;120246244620850106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;3;3;0;0
India;120246244620860106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;3;3;0;0
India;120246244620880106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;2;2;0;0
India;120246244620900106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;3;3;0;0
India;120246244620910106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;2;2;0;0
India;120246244620930106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;2;2;0;0
India;120246244620940106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;2;2;0;0
India;120246244620960106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;7;6;0;0
India;120246244620970106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;1;1;0;0
India;120246244621050106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;2;2;0;0
India;120246244621100106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;5;5;0;0
India;120246244621110106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;3;3;0;0
India;120246244621120106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;8;7;0;0
India;120246244621130106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;2;2;0;0
India;120246244621140106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;5;4;0;0
India;120246244621140106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";iOS;0;1;1;0;0
India;120246244621150106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;9;9;0;0
India;120246244621160106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;2;2;0;0
India;120246244670230106;1641083631350576;"🇮🇳 IN_93 [FortuneGems]";Android;0;1;1;0;0
India;120246244675630106;1641083631350576;"🇮🇳 IN_93 [FortuneGems]";Android;0;3;3;0;0
India;120246244675730106;1641083631350576;"🇮🇳 IN_93 [FortuneGems]";Android;0;3;3;0;0
India;120246244675800106;1641083631350576;"🇮🇳 IN_93 [FortuneGems]";Android;0;1;1;0;0
India;120246244675810106;1641083631350576;"🇮🇳 IN_93 [FortuneGems]";Android;0;2;2;0;0
India;120246244675820106;1641083631350576;"🇮🇳 IN_93 [FortuneGems]";Android;0;1;1;0;0
India;120246244675830106;1641083631350576;"🇮🇳 IN_93 [FortuneGems]";Android;0;3;3;0;0
India;120246244675830106;1641083631350576;"🇮🇳 IN_93 [FortuneGems]";iOS;0;1;1;0;0
India;120246260465330106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;2;2;0;0
India;120246260465340106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;4;4;0;0
India;120246260465340106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";iOS;0;1;1;0;0
India;120246260465350106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;2;2;0;0
India;120246260465720106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;4;4;0;0
India;120246260465740106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;2;2;0;0
India;120246260465750106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;5;5;0;0
India;120246260465760106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;2;2;0;0
India;120246260465790106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;2;2;0;0
India;120246260465810106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;2;2;0;0
India;120246260465820106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;2;2;0;0
India;120246260465870106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;1;1;0;0
India;120246260465890106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";iOS;0;2;1;0;0
India;120246260465990106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;5;5;0;0
India;120246260466060106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;5;5;0;0
India;120246260466070106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;2;2;0;0
India;120246276712280106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;6;6;0;0
India;120246276847160106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";Android;0;3;3;0;0
India;120246276847170106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";Android;0;4;4;0;0
India;120246276847170106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";iOS;0;1;1;0;0
India;120246276847220106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";Android;0;1;1;0;0
India;120246276847220106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";iOS;0;1;1;0;0
India;120246276847310106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";Android;0;3;3;0;0
India;120246276847390106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";Android;0;2;2;0;0
India;120246276847390106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";iOS;0;1;1;0;0
India;120246276847410106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";Android;0;2;2;0;0
India;120246276847410106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";iOS;0;1;1;0;0
India;120246276847420106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";Android;0;2;2;0;0
India;120246276847420106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";iOS;0;1;1;0;0
India;120246277024990106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;12;11;0;0
India;120246277035760106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;10;9;0;0
India;120246277035770106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;6;6;0;0
India;120246277035780106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;2;2;0;0
India;120246277035780106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";iOS;0;1;1;0;0
India;120246277036060106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;3;3;0;0
India;120246277036070106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;6;5;0;0
India;120246277036100106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;7;7;0;0
India;120246277036100106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";iOS;0;1;1;0;0
India;120246277036140106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;5;5;0;0
India;120246277036150106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;2;2;0;0
India;120246277036160106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;4;4;0;0
India;120246277036170106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;5;4;0;0
India;120246277036180106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;2;2;0;0
India;120246277036190106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;3;3;0;0
India;120246277036190106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";iOS;0;1;1;0;0
India;120246277036200106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;5;5;0;0
India;120246277036210106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;2;2;0;0
India;120246277036220106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;4;4;0;0
India;120246277036230106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;5;5;0;0
India;120246277036240106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;10;8;0;0
India;120246277036250106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;7;6;0;0
India;120246277036250106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";iOS;0;1;1;0;0
India;120246277036260106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;4;4;0;0
India;120246277036270106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;5;5;0;0
India;120246277036280106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;3;3;0;0
India;120246277036290106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;4;4;0;0
India;120246277036300106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;11;11;0;0
India;120246277036300106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";iOS;0;1;1;0;0
India;120246277036310106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;2;2;0;0
India;120246277036320106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;2;2;0;0
India;120246277036330106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;4;4;0;0
India;120246277036340106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;5;5;0;0
India;120246277036340106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";iOS;0;1;1;0;0
India;120246277036350106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;7;6;0;0
India;120246277036360106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;2;2;0;0
India;120246277036370106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;5;4;0;0
India;120246277036380106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;8;7;0;0
India;120246277036420106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;5;5;0;0
India;120246277036430106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;7;7;0;0
India;120246277036430106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";iOS;0;1;1;0;0
India;120246277036440106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;4;4;0;0
India;120246277036440106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";iOS;0;2;2;0;0
India;120246277036450106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;3;3;0;0
India;120246277036520106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;2;2;0;0
India;120246277036630106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;4;3;0;0
India;120246277036680106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;6;6;0;0
India;120246292291890106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";Android;0;7;7;0;0
India;120246292291890106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";iOS;0;1;1;0;0
India;120246292361440106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";Android;0;6;6;0;0
India;120246292361450106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";Android;0;4;4;0;0
India;120246292361450106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";iOS;0;2;1;0;0
India;120246292361740106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";Android;0;1;1;0;0
India;120246292361750106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";Android;0;7;7;0;0
India;120246292361760106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";Android;0;5;5;0;0
India;120246292361760106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";iOS;0;3;3;0;0
India;120246292361770106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";Android;0;7;7;0;0
India;120246292361770106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";iOS;0;11;9;0;0
India;120246292361780106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";Android;0;2;2;0;0
India;120246292361790106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";Android;0;2;1;0;0
India;120246292361800106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";Android;0;3;2;0;0
India;120246292361810106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";Android;0;4;4;0;0
India;120246292361820106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";Android;0;12;11;0;0
India;120246292361830106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";Android;0;1;1;0;0
India;120246292361840106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";Android;0;7;7;0;0
India;120246292361860106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";Android;0;9;7;0;0
India;120246292361870106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";Android;0;2;2;0;0
India;120246292361870106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";iOS;0;1;1;0;0
India;120246292361880106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";Android;0;8;8;0;0
India;120246292361880106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";iOS;0;1;1;0;0
India;120246292361900106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";Android;0;13;13;0;0
India;120246292361900106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";iOS;0;3;3;0;0
India;120246292361930106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";Android;0;3;3;0;0
India;120246292361930106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";iOS;0;2;2;0;0
India;120246293063550106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;3;3;0;0
India;120246293082230106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;1;1;0;0
India;120246293082250106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;6;6;0;0
India;120246293082530106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;1;1;0;0
India;120246293082540106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;23;23;0;0
India;120246293082550106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;12;12;0;0
India;120246293082560106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;10;10;0;0
India;120246293082570106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;9;9;0;0
India;120246293082580106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;14;14;0;0
India;120246293082590106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;18;17;0;0
India;120246293082600106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;15;15;0;0
India;120246293082600106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";iOS;0;1;1;0;0
India;120246293082610106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;17;17;0;0
India;120246293082620106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;10;10;0;0
India;120246293082630106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;3;3;0;0
India;120246293082640106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;7;7;0;0
India;120246293082650106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;10;10;0;0
India;120246293082660106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;13;13;0;0
India;120246293082660106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";iOS;0;1;1;0;0
India;120246293082670106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;12;11;0;0
India;120246293082680106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;11;11;0;0
India;120246310593000106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;3;3;0;0
India;120246310625370106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";Android;0;6;6;0;0
India;120246310625370106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";iOS;0;1;1;0;0
India;120246310625430106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;7;7;0;0
India;120246310625430106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";Android;0;4;4;0;0
India;120246310625440106;1641083631350576;"🇮🇳 IN_95 [FortuneGems]";Android;0;1;1;0;0
India;120246310625450106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";Android;0;8;7;0;0
India;120246310625460106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;32;29;0;0
India;120246310625460106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";iOS;0;1;1;0;0
India;120246310625470106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;7;7;0;0
India;120246310625470106;1641083631350576;"🇮🇳 IN_95 [FortuneGems]";Android;0;2;2;0;0
India;120246310625480106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;16;16;0;0
India;120246310625480106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";Android;0;2;2;0;0
India;120246310625480106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";iOS;0;1;1;0;0
India;120246310625500106;1641083631350576;"🇮🇳 IN_95 [FortuneGems]";Android;0;3;3;0;0
India;120246310625510106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;32;31;0;0
India;120246310625510106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";iOS;0;1;1;0;0
India;120246310625510106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";Android;0;1;1;0;0
India;120246310625510106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";iOS;0;1;1;0;0
India;120246310625520106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;7;7;0;0
India;120246310625520106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";Android;0;2;2;0;0
India;120246310625530106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;33;31;0;0
India;120246310625540106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;9;9;0;0
India;120246310625540106;1641083631350576;"🇮🇳 IN_95 [FortuneGems]";Android;0;1;1;0;0
India;120246310625550106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";Android;0;9;9;0;0
India;120246310625550106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";iOS;0;1;1;0;0
India;120246310625560106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;27;25;0;0
India;120246310625560106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";Android;0;1;1;0;0
India;120246310625570106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;2;2;0;0
India;120246310625570106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";Android;0;8;7;0;0
India;120246310625570106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";iOS;0;1;1;0;0
India;120246310625580106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";Android;0;6;5;0;0
India;120246310625590106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;12;12;0;0
India;120246310625590106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";Android;0;5;5;0;0
India;120246310625600106;1641083631350576;"🇮🇳 IN_95 [FortuneGems]";Android;0;2;2;0;0
India;120246310625730106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;15;15;0;0
India;120246311284060106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";Android;0;4;4;0;0
India;120246311284070106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";Android;0;3;3;0;0
India;120246311284590106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";Android;0;1;1;0;0
India;120246311284630106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";Android;0;2;2;0;0
India;120246311284630106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";iOS;0;2;2;0;0
India;120246311284650106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";Android;0;5;5;0;0
India;120246311284650106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";iOS;0;1;1;0;0
India;120246311284650106;1641083631350576;"🇮🇳 IN_95 [FortuneGems]";Android;0;1;1;0;0
India;120246311284740106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;4;4;0;0
India;120246311284740106;1641083631350576;"🇮🇳 IN_95 [FortuneGems]";Android;0;3;3;0;0
India;120246311284750106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";Android;0;5;5;0;0
India;120246311284760106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";Android;0;1;1;0;0
India;120246311284760106;1641083631350576;"🇮🇳 IN_95 [FortuneGems]";Android;0;3;3;0;0
India;120246311284770106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;6;6;0;0
India;120246311284770106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";iOS;0;1;1;0;0
India;120246311284770106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";Android;0;1;1;0;0
India;120246311284770106;1641083631350576;"🇮🇳 IN_95 [FortuneGems]";Android;0;11;11;0;0
India;120246311284770106;1641083631350576;"🇮🇳 IN_95 [FortuneGems]";iOS;0;2;2;0;0
India;120246311284780106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";Android;0;1;1;0;0
India;120246311284790106;1641083631350576;"🇮🇳 IN_95 [FortuneGems]";Android;0;3;3;0;0
India;120246311284790106;1641083631350576;"🇮🇳 IN_95 [FortuneGems]";iOS;0;1;1;0;0
India;120246311284800106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;2;2;0;0
India;120246311284810106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";Android;0;1;1;0;0
India;120246311284820106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";Android;0;1;1;0;0
India;120246311284830106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;1;1;0;0
India;120246311284830106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";Android;0;2;2;0;0
India;120246311284910106;1641083631350576;"🇮🇳 IN_95 [FortuneGems]";Android;0;5;5;0;0
India;120246311284910106;1641083631350576;"🇮🇳 IN_95 [FortuneGems]";iOS;0;3;3;0;0
India;120246311284960106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";Android;0;3;3;0;0
India;120246311284970106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";Android;0;3;2;0;0
India;120246311284990106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;3;3;0;0
India;120246311284990106;1641083631350576;"🇮🇳 IN_95 [FortuneGems]";Android;0;1;1;0;0
India;120246311285010106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";Android;0;5;5;0;0
India;120246311285010106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";Android;0;1;1;0;0
India;120246311285020106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";Android;0;5;5;0;0
India;120246311285040106;1641083631350576;"🇮🇳 IN_94 [FortuneGems]";Android;0;2;2;0;0
