Country,"Account ID","Campaign ID","Ad name",Currency,"Amount spent (USD)",Leads,"Cost per lead","Registrations completed","Cost per registration completed","CTR (all)","CPM (cost per 1,000 impressions)",Reach,Impressions,Frequency,"Reporting starts","Reporting ends"
SG,3105195716346838,52513942728026,"🇸🇬 SG_51 [WealthEastMoney]",USD,0.02,,,,,0,10,2,2,1,2026-07-01,2026-07-16
SG,3105195716346838,52513942728826,"🇸🇬 SG_51 [WealthEastMoney]",USD,0.25,,,,,0,16.66666667,15,15,1,2026-07-01,2026-07-16
SG,3105195716346838,52513942727026,"🇸🇬 SG_51 [WealthEastMoney]",USD,12.49,3,4.16333333,3,4.16333333,2.9535865,52.70042194,234,237,1.01282051,2026-07-01,2026-07-16
SG,3105195716346838,52513942728626,"🇸🇬 SG_51 [WealthEastMoney]",USD,8.59,1,8.59,1,8.59,1.58730159,27.26984127,315,315,1,2026-07-01,2026-07-16
SG,3105195716346838,52513942728426,"🇸🇬 SG_51 [WealthEastMoney]",USD,0.25,,,,,0,19.23076923,13,13,1,2026-07-01,2026-07-16
SG,3105195716346838,52513942729026,"🇸🇬 SG_51 [WealthEastMoney]",USD,9.65,,,,,3.28638498,45.30516432,212,213,1.00471698,2026-07-01,2026-07-16
SG,3105195716346838,52513942731626,"🇸🇬 SG_51 [WealthEastMoney]",USD,12.3,,,,,2.34375,48.046875,254,256,1.00787402,2026-07-01,2026-07-16
SG,3105195716346838,52513942729226,"🇸🇬 SG_51 [WealthEastMoney]",USD,9.39,,,,,1.2987013,24.38961039,383,385,1.00522193,2026-07-01,2026-07-16
SG,3105195716346838,52513943104826,"🇸🇬 SG_51 [WealthEastMoney]",USD,6.47,,,,,1.38888889,44.93055556,144,144,1,2026-07-01,2026-07-16
SG,3105195716346838,52513943405226,"🇸🇬 SG_51 [WealthEastMoney]",USD,3.55,,,,,2.5,29.58333333,119,120,1.00840336,2026-07-01,2026-07-16
SG,3105195716346838,52513943404226,"🇸🇬 SG_51 [WealthEastMoney]",USD,4.82,,,,,0,50.73684211,95,95,1,2026-07-01,2026-07-16
SG,3105195716346838,52513943403826,"🇸🇬 SG_51 [WealthEastMoney]",USD,5.67,,,,,0.68027211,38.57142857,143,147,1.02797203,2026-07-01,2026-07-16
SG,3105195716346838,52513943404026,"🇸🇬 SG_51 [WealthEastMoney]",USD,4.39,,,,,0,35.98360656,121,122,1.00826446,2026-07-01,2026-07-16
SG,3105195716346838,52513943403626,"🇸🇬 SG_51 [WealthEastMoney]",USD,5.48,,,,,0,32.4260355,166,169,1.01807229,2026-07-01,2026-07-16
SG,3105195716346838,52513943404626,"🇸🇬 SG_51 [WealthEastMoney]",USD,3.79,2,1.895,,,2.0979021,26.5034965,141,143,1.0141844,2026-07-01,2026-07-16
SG,3105195716346838,52513943405026,"🇸🇬 SG_51 [WealthEastMoney]",USD,3.71,,,,,1.34228188,24.89932886,149,149,1,2026-07-01,2026-07-16
SG,3105195716346838,52513943392026,"🇸🇬 SG_51 [WealthEastMoney]",USD,7.35,1,7.35,1,7.35,1.58730159,38.88888889,188,189,1.00531915,2026-07-01,2026-07-16
SG,3105195716346838,52513943407426,"🇸🇬 SG_51 [WealthEastMoney]",USD,5.09,,,,,0,34.16107383,146,149,1.02054795,2026-07-01,2026-07-16
SG,3105195716346838,52513943391626,"🇸🇬 SG_51 [WealthEastMoney]",USD,5.45,1,5.45,,,1.43884892,39.20863309,136,139,1.02205882,2026-07-01,2026-07-16
SG,3105195716346838,52513943391826,"🇸🇬 SG_51 [WealthEastMoney]",USD,5.81,1,5.81,,,1.26582278,36.7721519,158,158,1,2026-07-01,2026-07-16
SG,3105195716346838,52513943390826,"🇸🇬 SG_50 [WealthEastMoney]",USD,4.76,,,,,0,35.52238806,132,134,1.01515152,2026-07-01,2026-07-16
SG,3105195716346838,52513943390626,"🇸🇬 SG_50 [WealthEastMoney]",USD,4.08,,,,,1.32450331,27.01986755,150,151,1.00666667,2026-07-01,2026-07-16
SG,3105195716346838,52513943391226,"🇸🇬 SG_50 [WealthEastMoney]",USD,4.14,1,4.14,1,4.14,1.36986301,28.35616438,144,146,1.01388889,2026-07-01,2026-07-16
SG,3105195716346838,52513943390226,"🇸🇬 SG_50 [WealthEastMoney]",USD,4.29,1,4.29,,,1.38888889,29.79166667,142,144,1.01408451,2026-07-01,2026-07-16
SG,3105195716346838,52513943401426,"🇸🇬 SG_50 [WealthEastMoney]",USD,7.14,,,,,2.33918129,41.75438596,169,171,1.01183432,2026-07-01,2026-07-16
SG,3105195716346838,52513943402626,"🇸🇬 SG_50 [WealthEastMoney]",USD,3.94,,,,,0.625,24.625,158,160,1.01265823,2026-07-01,2026-07-16
SG,3105195716346838,52513943389226,"🇸🇬 SG_51 [WealthEastMoney]",USD,5.26,,,,,1.01010101,26.56565657,197,198,1.00507614,2026-07-01,2026-07-16
SG,3105195716346838,52513943403226,"🇸🇬 SG_50 [WealthEastMoney]",USD,6.87,,,,,1.45985401,50.1459854,136,137,1.00735294,2026-07-01,2026-07-16
SG,3105195716346838,52513943404426,"🇸🇬 SG_50 [WealthEastMoney]",USD,3.17,,,,,2.08333333,22.01388889,142,144,1.01408451,2026-07-01,2026-07-16
SG,3105195716346838,52513943404826,"🇸🇬 SG_50 [WealthEastMoney]",USD,5.97,1,5.97,1,5.97,1.89873418,37.78481013,157,158,1.00636943,2026-07-01,2026-07-16
SG,3105195716346838,52513943391426,"🇸🇬 SG_50 [WealthEastMoney]",USD,6.03,,,,,2.01342282,40.46979866,147,149,1.01360544,2026-07-01,2026-07-16
SG,3105195716346838,52513943392226,"🇸🇬 SG_50 [WealthEastMoney]",USD,3.3,,,,,1.44927536,23.91304348,138,138,1,2026-07-01,2026-07-16
SG,967965326099992,52521769659462,"🇸🇬 SG_50 [WealthEastMoney]",USD,4.92,,,,,1.16959064,9.59064327,504,513,1.01785714,2026-07-01,2026-07-16
SG,967965326099992,52521769659462,"🇸🇬 SG_51 [WealthEastMoney]",USD,8.69,,,,,1.13636364,14.10714286,612,616,1.00653595,2026-07-01,2026-07-16
SG,967965326099992,52521771028862,"🇸🇬 SG_51 [WealthEastMoney]",USD,5.91,,,,,1.88679245,13.93867925,412,424,1.02912621,2026-07-01,2026-07-16
SG,967965326099992,52521771028862,"🇸🇬 SG_50 [WealthEastMoney]",USD,14.07,4,3.5175,1,14.07,1.26459144,13.68677043,1021,1028,1.00685602,2026-07-01,2026-07-16
SG,967965326099992,52521771671462,"🇸🇬 SG_50 [WealthEastMoney]",USD,23.99,9,2.66555556,2,11.995,1.93992491,15.01251564,1597,1598,1.00062617,2026-07-01,2026-07-16
SG,967965326099992,52521771675262,"🇸🇬 SG_50 [WealthEastMoney]",USD,4.47,2,2.235,,,2.46153846,13.75384615,319,325,1.01880878,2026-07-01,2026-07-16
SG,967965326099992,52521771673862,"🇸🇬 SG_50 [WealthEastMoney]",USD,10.17,1,10.17,,,1.09034268,15.8411215,642,642,1,2026-07-01,2026-07-16
SG,967965326099992,52521771671662,"🇸🇬 SG_50 [WealthEastMoney]",USD,20.31,2,10.155,1,20.31,0.91443501,13.26583932,1452,1531,1.05440771,2026-07-01,2026-07-16
SG,967965326099992,52521771671862,"🇸🇬 SG_50 [WealthEastMoney]",USD,10.8,1,10.8,,,1.38248848,12.44239631,868,868,1,2026-07-01,2026-07-16
SG,967965326099992,52521771671662,"🇸🇬 SG_51 [WealthEastMoney]",USD,8.99,2,4.495,,,0.53050398,23.84615385,361,377,1.04432133,2026-07-01,2026-07-16
SG,967965326099992,52521771675262,"🇸🇬 SG_51 [WealthEastMoney]",USD,14.5,,,,,1.07296137,10.37195994,1392,1398,1.00431034,2026-07-01,2026-07-16
SG,967965326099992,52521771673862,"🇸🇬 SG_51 [WealthEastMoney]",USD,4.49,1,4.49,1,4.49,0.62111801,13.94409938,307,322,1.04885993,2026-07-01,2026-07-16
SG,967965326099992,52521771671862,"🇸🇬 SG_51 [WealthEastMoney]",USD,4.06,1,4.06,,,0.97402597,13.18181818,307,308,1.00325733,2026-07-01,2026-07-16
SG,967965326099992,52521771671462,"🇸🇬 SG_51 [WealthEastMoney]",USD,3.54,1,3.54,,,1.33779264,11.83946488,299,299,1,2026-07-01,2026-07-16
SG,967965326099992,52524732188462,🇸🇬_SG_64_[WealthEastMoney],USD,0,,,,,0,0,1,1,1,2026-07-01,2026-07-16
SG,967965326099992,52524732188462,🇸🇬_SG_67_[WealthEastSlot],USD,0,,,,,0,0,1,1,1,2026-07-01,2026-07-16
SG,967965326099992,52524732207662,🇸🇬_SG_64_[WealthEastMoney],USD,0.25,1,0.25,,,5.88235294,14.70588235,17,17,1,2026-07-01,2026-07-16
SG,967965326099992,52524732207662,🇸🇬_SG_66_[WealthEastMoney],USD,0.18,,,,,0,12,15,15,1,2026-07-01,2026-07-16
SG,967965326099992,52524732373062,🇸🇬_SG_64_[WealthEastMoney],USD,0.02,,,,,0,4,5,5,1,2026-07-01,2026-07-16
SG,967965326099992,52524732365462,🇸🇬_SG_68_[WealthEastSlot],USD,0.02,,,,,0,5,4,4,1,2026-07-01,2026-07-16
SG,967965326099992,52524732370862,🇸🇬_SG_68_[WealthEastSlot],USD,0,,,,,0,0,2,2,1,2026-07-01,2026-07-16
SG,967965326099992,52524732373062,🇸🇬_SG_68_[WealthEastSlot],USD,0.08,,,,,0,40,2,2,1,2026-07-01,2026-07-16
SG,967965326099992,52524732365462,🇸🇬_SG_64_[WealthEastMoney],USD,0,,,,,0,0,1,1,1,2026-07-01,2026-07-16
SG,967965326099992,52524732365662,🇸🇬_SG_68_[WealthEastSlot],USD,0.02,,,,,0,10,2,2,1,2026-07-01,2026-07-16
SG,967965326099992,52524732373062,🇸🇬_SG_66_[WealthEastMoney],USD,0.01,,,,,0,5,2,2,1,2026-07-01,2026-07-16
SG,967965326099992,52524732365462,🇸🇬_SG_63_[WealthEastMoney],USD,0.01,,,,,0,10,1,1,1,2026-07-01,2026-07-16
SG,967965326099992,52524732365462,🇸🇬_SG_62_[WealthEastMoney],USD,0.02,,,,,0,10,2,2,1,2026-07-01,2026-07-16
SG,967965326099992,52524732365262,🇸🇬_SG_38_[WealthEastSlot],USD,0.03,,,,,0,30,1,1,1,2026-07-01,2026-07-16
SG,967965326099992,52524732370862,🇸🇬_SG_38_[WealthEastSlot],USD,0.02,,,,,0,10,2,2,1,2026-07-01,2026-07-16
SG,967965326099992,52524732365262,🇸🇬_SG_65_[WealthEastMoney],USD,0,,,,,0,0,1,1,1,2026-07-01,2026-07-16
SG,967965326099992,52524732370862,🇸🇬_SG_63_[WealthEastMoney],USD,0.08,,,,,0,16,5,5,1,2026-07-01,2026-07-16
SG,967965326099992,52524732365462,🇸🇬_SG_65_[WealthEastMoney],USD,0.01,,,,,0,10,1,1,1,2026-07-01,2026-07-16
SG,967965326099992,52524732365262,🇸🇬_SG_64_[WealthEastMoney],USD,0,,,,,0,0,3,3,1,2026-07-01,2026-07-16
SG,967965326099992,52525083722262,🇸🇬_SG_63_[WealthEastMoney],USD,0.01,,,,,0,1.25,8,8,1,2026-07-01,2026-07-16
SG,967965326099992,52525083722262,🇸🇬_SG_65_[WealthEastMoney],USD,0.03,,,,,0,30,1,1,1,2026-07-01,2026-07-16
SG,967965326099992,52525084293462,🇸🇬_SG_65_[WealthEastMoney],USD,0,,,,,0,0,2,2,1,2026-07-01,2026-07-16
SG,967965326099992,52525084293462,🇸🇬_SG_63_[WealthEastMoney],USD,0.02,,,,,0,5,4,4,1,2026-07-01,2026-07-16
SG,967965326099992,52525084799662,🇸🇬_SG_66_[WealthEastMoney],USD,0.02,,,,,0,6.66666667,3,3,1,2026-07-01,2026-07-16
SG,967965326099992,52525084798462,🇸🇬_SG_66_[WealthEastMoney],USD,0.01,,,,,0,2,5,5,1,2026-07-01,2026-07-16
SG,967965326099992,52525084797462,🇸🇬_SG_63_[WealthEastMoney],USD,0,,,,,0,0,1,1,1,2026-07-01,2026-07-16
SG,967965326099992,52525084797662,🇸🇬_SG_63_[WealthEastMoney],USD,0,,,,,0,0,1,1,1,2026-07-01,2026-07-16
SG,967965326099992,52525084797862,🇸🇬_SG_63_[WealthEastMoney],USD,0.08,,,,,0,5,16,16,1,2026-07-01,2026-07-16
SG,967965326099992,52525084798062,🇸🇬_SG_63_[WealthEastMoney],USD,0.02,,,,,0,3.33333333,6,6,1,2026-07-01,2026-07-16
SG,967965326099992,52525084797462,🇸🇬_SG_62_[WealthEastMoney],USD,0,,,,,0,0,2,2,1,2026-07-01,2026-07-16
SG,967965326099992,52525084797662,🇸🇬_SG_62_[WealthEastMoney],USD,0.01,,,,,0,1.11111111,9,9,1,2026-07-01,2026-07-16
SG,967965326099992,52525084798062,🇸🇬_SG_62_[WealthEastMoney],USD,0.01,,,,,0,1.66666667,6,6,1,2026-07-01,2026-07-16
SG,967965326099992,52525084798262,🇸🇬_SG_64_[WealthEastMoney],USD,0.03,,,,,0,3,10,10,1,2026-07-01,2026-07-16
SG,967965326099992,52525084792262,🇸🇬_SG_65_[WealthEastMoney],USD,0,,,,,0,0,3,3,1,2026-07-01,2026-07-16
SG,967965326099992,52525084797862,🇸🇬_SG_65_[WealthEastMoney],USD,0,,,,,0,0,2,2,1,2026-07-01,2026-07-16
SG,967965326099992,52525084792262,🇸🇬_SG_64_[WealthEastMoney],USD,0,,,,,0,0,3,3,1,2026-07-01,2026-07-16
SG,967965326099992,52525084799662,🇸🇬_SG_64_[WealthEastMoney],USD,0.01,,,,,0,3.33333333,3,3,1,2026-07-01,2026-07-16
SG,967965326099992,52525084797462,🇸🇬_SG_64_[WealthEastMoney],USD,0,,,,,0,0,1,1,1,2026-07-01,2026-07-16
SG,2158879451635825,52564820362393,"🇸🇬 SG_51 [WealthEastMoney]",USD,34.36,4,8.59,2,17.18,0.83289953,17.88651744,1860,1921,1.0327957,2026-07-01,2026-07-16
SG,2158879451635825,52564820559793,"🇸🇬 SG_50 [WealthEastMoney]",USD,23.41,2,11.705,1,23.41,1.23943662,13.18873239,1716,1775,1.03438228,2026-07-01,2026-07-16
SG,2158879451635825,52564820632193,"🇸🇬 SG_51 [WealthEastMoney]",USD,33.59,5,6.718,,,1.6276704,17.0854527,1872,1966,1.05021368,2026-07-01,2026-07-16
SG,2158879451635825,52564820629393,"🇸🇬 SG_51 [WealthEastMoney]",USD,19.06,3,6.35333333,1,19.06,1.85902401,14.76374903,1184,1291,1.09037162,2026-07-01,2026-07-16
SG,2158879451635825,52564820629193,"🇸🇬 SG_50 [WealthEastMoney]",USD,7.89,4,1.9725,1,7.89,1.51228733,14.91493384,515,529,1.02718447,2026-07-01,2026-07-16
SG,2158879451635825,52564820628993,"🇸🇬 SG_50 [WealthEastMoney]",USD,19.18,6,3.19666667,2,9.59,1.86500888,17.03374778,1102,1126,1.02177858,2026-07-01,2026-07-16
SG,2852313508436459,52592747484045,🇸🇬_SG_64_[WealthEastMoney],USD,0.09,,,,,0,22.5,4,4,1,2026-07-01,2026-07-16
SG,2852313508436459,52592747484045,🇸🇬_SG_66_[WealthEastMoney],USD,0.08,,,,,0,16,5,5,1,2026-07-01,2026-07-16
SG,2852313508436459,52592747484045,🇸🇬_SG_68_[WealthEastSlot],USD,0.01,,,,,0,10,1,1,1,2026-07-01,2026-07-16
SG,2852313508436459,52592747528045,🇸🇬_SG_62_[WealthEastMoney],USD,0.05,,,,,0,16.66666667,3,3,1,2026-07-01,2026-07-16
SG,2852313508436459,52592747675645,🇸🇬_SG_65_[WealthEastMoney],USD,0.04,,,,,0,40,1,1,1,2026-07-01,2026-07-16
SG,2852313508436459,52592747670445,🇸🇬_SG_66_[WealthEastMoney],USD,0.3,,,,,0,27.27272727,11,11,1,2026-07-01,2026-07-16
SG,2852313508436459,52592747670245,🇸🇬_SG_63_[WealthEastMoney],USD,0.06,,,,,0,20,3,3,1,2026-07-01,2026-07-16
SG,2852313508436459,52592747675845,🇸🇬_SG_68_[WealthEastSlot],USD,0.18,,,,,0,13.84615385,13,13,1,2026-07-01,2026-07-16
SG,2852313508436459,52592747675845,🇸🇬_SG_65_[WealthEastMoney],USD,0.04,,,,,0,13.33333333,3,3,1,2026-07-01,2026-07-16
SG,2852313508436459,52592747675645,🇸🇬_SG_62_[WealthEastMoney],USD,0.08,,,,,0,13.33333333,6,6,1,2026-07-01,2026-07-16
SG,2852313508436459,52592747670245,🇸🇬_SG_68_[WealthEastSlot],USD,0.07,,,,,0,35,2,2,1,2026-07-01,2026-07-16
SG,2852313508436459,52592747670245,🇸🇬_SG_38_[WealthEastSlot],USD,0.24,,,,,0,24,10,10,1,2026-07-01,2026-07-16
SG,2852313508436459,52592747670445,🇸🇬_SG_38_[WealthEastSlot],USD,0.14,,,,,0,70,2,2,1,2026-07-01,2026-07-16
SG,2852313508436459,52592747677845,🇸🇬_SG_38_[WealthEastSlot],USD,0.74,,,,,0,27.40740741,26,27,1.03846154,2026-07-01,2026-07-16
SG,2852313508436459,52592747670245,🇸🇬_SG_67_[WealthEastSlot],USD,0,,,,,0,0,1,1,1,2026-07-01,2026-07-16
SG,2852313508436459,52592747670445,🇸🇬_SG_62_[WealthEastMoney],USD,0.56,,,,,0,56,10,10,1,2026-07-01,2026-07-16
SG,2852313508436459,52592747675845,🇸🇬_SG_62_[WealthEastMoney],USD,0.13,,,,,0,130,1,1,1,2026-07-01,2026-07-16
SG,2852313508436459,52592747677845,🇸🇬_SG_66_[WealthEastMoney],USD,0.01,,,,,0,10,1,1,1,2026-07-01,2026-07-16
SG,1640893413669161,52607582824286,🇸🇬_SG_62_[WealthEastMoney],USD,0.28,,,,,0,70,3,4,1.33333333,2026-07-01,2026-07-16
SG,1640893413669161,52607582824286,🇸🇬_SG_65_[WealthEastMoney],USD,0.56,1,0.56,,,5.26315789,29.47368421,18,19,1.05555556,2026-07-01,2026-07-16
SG,1640893413669161,52607582824286,🇸🇬_SG_67_[WealthEastSlot],USD,0.05,,,,,0,16.66666667,2,3,1.5,2026-07-01,2026-07-16
SG,1640893413669161,52607582824286,🇸🇬_SG_66_[WealthEastMoney],USD,0.55,,,,,3.7037037,20.37037037,27,27,1,2026-07-01,2026-07-16
SG,1640893413669161,52607582867486,🇸🇬_SG_62_[WealthEastMoney],USD,1.14,,,,,0,21.92307692,52,52,1,2026-07-01,2026-07-16
SG,1640893413669161,52607582869486,🇸🇬_SG_68_[WealthEastSlot],USD,0.72,,,,,1.85185185,13.33333333,53,54,1.01886792,2026-07-01,2026-07-16
SG,1640893413669161,52607582867486,🇸🇬_SG_68_[WealthEastSlot],USD,0.29,,,,,0,11.6,25,25,1,2026-07-01,2026-07-16
SG,1640893413669161,52607582867286,🇸🇬_SG_38_[WealthEastSlot],USD,1.17,,,,,0,15.39473684,74,76,1.02702703,2026-07-01,2026-07-16
SG,1640893413669161,52607582862086,🇸🇬_SG_63_[WealthEastMoney],USD,0.04,,,,,0,20,2,2,1,2026-07-01,2026-07-16
SG,1640893413669161,52607582862086,🇸🇬_SG_66_[WealthEastMoney],USD,0.28,,,,,0,18.66666667,15,15,1,2026-07-01,2026-07-16
SG,1640893413669161,52607582862086,🇸🇬_SG_62_[WealthEastMoney],USD,0.02,,,,,0,4,5,5,1,2026-07-01,2026-07-16
SG,1640893413669161,52607582869486,🇸🇬_SG_62_[WealthEastMoney],USD,0.22,,,,,7.69230769,16.92307692,13,13,1,2026-07-01,2026-07-16
SG,1640893413669161,52607582867686,🇸🇬_SG_65_[WealthEastMoney],USD,0.99,,,,,3.77358491,18.67924528,51,53,1.03921569,2026-07-01,2026-07-16
SG,1640893413669161,52607912362286,🇸🇬_SG_64_[WealthEastMoney],USD,0.12,,,,,0,30,4,4,1,2026-07-01,2026-07-16
SG,1640893413669161,52607912362286,🇸🇬_SG_66_[WealthEastMoney],USD,2.49,1,2.49,,,1.9047619,11.85714286,209,210,1.00478469,2026-07-01,2026-07-16
SG,1640893413669161,52607912362286,🇸🇬_SG_62_[WealthEastMoney],USD,0.21,,,,,0,16.15384615,13,13,1,2026-07-01,2026-07-16
SG,1640893413669161,52607913049886,🇸🇬_SG_65_[WealthEastMoney],USD,0.99,,,,,2,19.8,50,50,1,2026-07-01,2026-07-16
SG,1640893413669161,52607913049886,🇸🇬_SG_63_[WealthEastMoney],USD,1.31,,,,,0,14.55555556,87,90,1.03448276,2026-07-01,2026-07-16
SG,1640893413669161,52607913049886,🇸🇬_SG_62_[WealthEastMoney],USD,0.04,,,,,0,20,2,2,1,2026-07-01,2026-07-16
SG,1640893413669161,52607913125486,🇸🇬_SG_64_[WealthEastMoney],USD,0.01,,,,,0,3.33333333,3,3,1,2026-07-01,2026-07-16
SG,1640893413669161,52607913130686,🇸🇬_SG_63_[WealthEastMoney],USD,2.03,,,,,1.62601626,16.50406504,121,123,1.01652893,2026-07-01,2026-07-16
SG,1640893413669161,52607913132286,🇸🇬_SG_63_[WealthEastMoney],USD,0.48,1,0.48,,,8.69565217,20.86956522,23,23,1,2026-07-01,2026-07-16
SG,1640893413669161,52607913131686,🇸🇬_SG_66_[WealthEastMoney],USD,0.13,,,,,0,8.66666667,15,15,1,2026-07-01,2026-07-16
SG,1640893413669161,52607913125686,🇸🇬_SG_64_[WealthEastMoney],USD,0.61,,,,,0,25.41666667,24,24,1,2026-07-01,2026-07-16
SG,1640893413669161,52607913130686,🇸🇬_SG_66_[WealthEastMoney],USD,0,,,,,0,0,1,1,1,2026-07-01,2026-07-16
SG,1640893413669161,52607913131086,🇸🇬_SG_65_[WealthEastMoney],USD,0.03,,,,,0,6,5,5,1,2026-07-01,2026-07-16
SG,1640893413669161,52607913131686,🇸🇬_SG_64_[WealthEastMoney],USD,0.57,,,,,0,15.40540541,37,37,1,2026-07-01,2026-07-16
SG,1640893413669161,52607913132086,🇸🇬_SG_64_[WealthEastMoney],USD,0.08,,,,,0,20,4,4,1,2026-07-01,2026-07-16
SG,1640893413669161,52607913132886,🇸🇬_SG_66_[WealthEastMoney],USD,2.14,,,,,0,15.85185185,134,135,1.00746269,2026-07-01,2026-07-16
SG,1640893413669161,52607913132886,🇸🇬_SG_64_[WealthEastMoney],USD,0.38,,,,,0,25.33333333,15,15,1,2026-07-01,2026-07-16
SG,1640893413669161,52607913132286,🇸🇬_SG_64_[WealthEastMoney],USD,0.6,,,,,0,9.375,61,64,1.04918033,2026-07-01,2026-07-16
SG,1640893413669161,52607913131086,🇸🇬_SG_66_[WealthEastMoney],USD,1.73,,,,,0,16.63461538,103,104,1.00970874,2026-07-01,2026-07-16
SG,1640893413669161,52607913132286,🇸🇬_SG_66_[WealthEastMoney],USD,0.67,,,,,1.96078431,13.1372549,51,51,1,2026-07-01,2026-07-16
SG,1640893413669161,52607913125686,🇸🇬_SG_65_[WealthEastMoney],USD,0.92,,,,,0,9.89247312,91,93,1.02197802,2026-07-01,2026-07-16
SG,1640893413669161,52607913131686,🇸🇬_SG_65_[WealthEastMoney],USD,1.56,,,,,1.58730159,24.76190476,62,63,1.01612903,2026-07-01,2026-07-16
SG,1640893413669161,52607913132086,🇸🇬_SG_65_[WealthEastMoney],USD,2.7,,,,,0.73529412,19.85294118,136,136,1,2026-07-01,2026-07-16
SG,1640893413669161,52607913125486,🇸🇬_SG_63_[WealthEastMoney],USD,1.19,,,,,0,10.72072072,109,111,1.01834862,2026-07-01,2026-07-16
SG,1640893413669161,52607913131086,🇸🇬_SG_63_[WealthEastMoney],USD,0.06,,,,,8.33333333,5,12,12,1,2026-07-01,2026-07-16
SG,1640893413669161,52607913125486,🇸🇬_SG_65_[WealthEastMoney],USD,0.65,,,,,0,28.26086957,23,23,1,2026-07-01,2026-07-16
SG,1640893413669161,52607913131086,🇸🇬_SG_64_[WealthEastMoney],USD,0.02,,,,,0,10,2,2,1,2026-07-01,2026-07-16
SG,1640893413669161,52607913130686,🇸🇬_SG_64_[WealthEastMoney],USD,0.1,,,,,0,33.33333333,3,3,1,2026-07-01,2026-07-16
SG,4540294639535106,6995103139800,"🇸🇬 SG_50 [WealthEastMoney]",USD,9.2,,,,,2.75482094,25.34435262,360,363,1.00833333,2026-07-01,2026-07-16
SG,4540294639535106,6995103139800,"🇸🇬 SG_51 [WealthEastMoney]",USD,26.97,3,8.99,1,26.97,1.42630745,21.37083994,1218,1262,1.03612479,2026-07-01,2026-07-16
SG,4540294639535106,6995115569000,"🇸🇬 SG_51 [WealthEastMoney]",USD,19.31,3,6.43666667,1,19.31,1.77777778,14.3037037,1305,1350,1.03448276,2026-07-01,2026-07-16
SG,4540294639535106,6995115569000,"🇸🇬 SG_50 [WealthEastMoney]",USD,66.25,14,4.73214286,6,11.04166667,1.25420618,20.26613643,3154,3269,1.03646164,2026-07-01,2026-07-16
SG,4540294639535106,6995115597400,"🇸🇬 SG_50 [WealthEastMoney]",USD,12.95,3,4.31666667,,,1.00864553,18.65994236,694,694,1,2026-07-01,2026-07-16
SG,4540294639535106,6995115600800,"🇸🇬 SG_50 [WealthEastMoney]",USD,3.32,,,,,0.44843049,14.88789238,219,223,1.01826484,2026-07-01,2026-07-16
SG,4540294639535106,6995115601000,"🇸🇬 SG_50 [WealthEastMoney]",USD,10.27,1,10.27,1,10.27,1.34453782,17.2605042,595,595,1,2026-07-01,2026-07-16
SG,4540294639535106,6995115599400,"🇸🇬 SG_50 [WealthEastMoney]",USD,9.19,1,9.19,,,1.73745174,17.74131274,516,518,1.00387597,2026-07-01,2026-07-16
SG,4540294639535106,6995115597200,"🇸🇬 SG_50 [WealthEastMoney]",USD,19.09,4,4.7725,2,9.545,1.31477185,14.76411446,1293,1293,1,2026-07-01,2026-07-16
SG,4540294639535106,6995115600800,"🇸🇬 SG_51 [WealthEastMoney]",USD,13.38,3,4.46,,,1.87553282,11.40664962,1122,1173,1.04545455,2026-07-01,2026-07-16
SG,4540294639535106,6995115601000,"🇸🇬 SG_51 [WealthEastMoney]",USD,31.92,2,15.96,2,15.96,1.47710487,11.7872969,2551,2708,1.06154449,2026-07-01,2026-07-16
SG,4540294639535106,6995115599400,"🇸🇬 SG_51 [WealthEastMoney]",USD,33.87,7,4.83857143,3,11.29,2.33022636,22.54993342,1456,1502,1.03159341,2026-07-01,2026-07-16
SG,4540294639535106,6995115597200,"🇸🇬 SG_51 [WealthEastMoney]",USD,21.04,,,,,0.50150451,21.10330993,997,997,1,2026-07-01,2026-07-16
SG,4540294639535106,6995115597400,"🇸🇬 SG_51 [WealthEastMoney]",USD,26.69,3,8.89666667,3,8.89666667,1.20355835,13.96650968,1801,1911,1.06107718,2026-07-01,2026-07-16
SG,4540294639535106,6995785080200,"🇸🇬 SG_51 [WealthEastMoney]",USD,7.97,,,,,1.77664975,20.2284264,394,394,1,2026-07-01,2026-07-16
SG,4540294639535106,6995785553200,"🇸🇬 SG_50 [WealthEastMoney]",USD,7.14,1,7.14,,,1.06100796,18.93899204,377,377,1,2026-07-01,2026-07-16
SG,4540294639535106,6995785933600,"🇸🇬 SG_50 [WealthEastMoney]",USD,9.18,,,,,0.32467532,29.80519481,301,308,1.02325581,2026-07-01,2026-07-16
SG,4540294639535106,6995785932400,"🇸🇬 SG_50 [WealthEastMoney]",USD,5.4,,,,,0,34.17721519,157,158,1.00636943,2026-07-01,2026-07-16
SG,4540294639535106,6995785932200,"🇸🇬 SG_51 [WealthEastMoney]",USD,6.78,1,6.78,1,6.78,1.52439024,20.67073171,328,328,1,2026-07-01,2026-07-16
